2013,1,1,0,31
2013,1,1,1,36
2013,1,1,2,33
2013,1,1,3,32
2013,1,1,4,31
2013,1,1,5,31
2013,1,1,6,30
2013,1,1,7,29
2013,1,1,8,33
2013,1,1,9,35
2013,1,1,10,32
2013,1,1,11,32
2013,1,1,12,32
2013,1,1,13,39
2013,1,1,14,40
2013,1,1,15,39
2013,1,1,16,37
2013,1,1,17,34
2013,1,1,18,30
2013,1,1,19,28
2013,1,1,20,27
2013,1,1,21,33
2013,1,1,22,38
2013,1,1,23,33
2013,1,2,0,33
2013,1,2,1,32
2013,1,2,2,30
2013,1,2,3,30
2013,1,2,4,30
2013,1,2,5,30
2013,1,2,6,31
2013,1,2,7,31
2013,1,2,8,33
2013,1,2,9,37
2013,1,2,10,34
2013,1,2,11,31
2013,1,2,12,31
2013,1,2,13,32
2013,1,2,14,29
2013,1,2,15,31
2013,1,2,16,33
2013,1,2,17,36
2013,1,2,18,34
2013,1,2,19,38
2013,1,2,20,37
2013,1,2,21,34
2013,1,2,22,34
2013,1,2,23,35
2013,1,3,0,35
2013,1,3,1,36
2013,1,3,2,34
2013,1,3,3,40
2013,1,3,4,42
2013,1,3,5,43
2013,1,3,6,42
2013,1,3,7,43
2013,1,3,8,41
2013,1,3,9,38
2013,1,3,10,34
2013,1,3,11,37
2013,1,3,12,38
2013,1,3,13,34
2013,1,3,14,33
2013,1,3,15,40
2013,1,3,16,38
2013,1,3,17,40
2013,1,3,18,42
2013,1,3,19,45
2013,1,3,20,44
2013,1,3,21,42
2013,1,3,22,41
2013,1,3,23,39
2013,1,4,0,38
2013,1,4,1,37
2013,1,4,2,44
2013,1,4,3,40
2013,1,4,4,37
2013,1,4,5,41
2013,1,4,6,45
2013,1,4,7,43
2013,1,4,8,40
2013,1,4,9,40
2013,1,4,10,44
2013,1,4,11,42
2013,1,4,12,39
2013,1,4,13,51
2013,1,4,14,49
2013,1,4,15,42
2013,1,4,16,37
2013,1,4,17,32
2013,1,4,18,42
2013,1,4,19,53
2013,1,4,20,51
2013,1,4,21,45
2013,1,4,22,34
2013,1,4,23,31
2013,1,5,0,31
2013,1,5,1,31
2013,1,5,2,32
2013,1,5,3,36
2013,1,5,4,42
2013,1,5,5,43
2013,1,5,6,34
2013,1,5,7,34
2013,1,5,8,37
2013,1,5,9,41
2013,1,5,10,36
2013,1,5,11,42
2013,1,5,12,62
2013,1,5,13,61
