2013,1,1,0,131
2013,1,1,1,116
2013,1,1,2,118
2013,1,1,3,115
2013,1,1,4,110
2013,1,1,5,110
2013,1,1,6,110
2013,1,1,7,110
2013,1,1,8,143
2013,1,1,9,173
2013,1,1,10,165
2013,1,1,11,152
2013,1,1,12,152
2013,1,1,13,158
2013,1,1,14,159
2013,1,1,15,158
2013,1,1,16,136
2013,1,1,17,128
2013,1,1,18,159
2013,1,1,19,177
2013,1,1,20,174
2013,1,1,21,166
2013,1,1,22,143
2013,1,1,23,143
2013,1,2,0,110
2013,1,2,1,105
2013,1,2,2,105
2013,1,2,3,104
2013,1,2,4,104
2013,1,2,5,105
2013,1,2,6,115
2013,1,2,7,110
2013,1,2,8,152
2013,1,2,9,157
2013,1,2,10,152
2013,1,2,11,152
2013,1,2,12,143
2013,1,2,13,143
2013,1,2,14,149
2013,1,2,15,147
2013,1,2,16,143
2013,1,2,17,134
2013,1,2,18,131
2013,1,2,19,128
2013,1,2,20,131
2013,1,2,21,134
2013,1,2,22,110
2013,1,2,23,105
2013,1,3,0,105
2013,1,3,1,99
2013,1,3,2,104
2013,1,3,3,104
2013,1,3,4,104
2013,1,3,5,105
2013,1,3,6,110
2013,1,3,7,110
2013,1,3,8,113
2013,1,3,9,132
2013,1,3,10,134
2013,1,3,11,123
2013,1,3,12,125
2013,1,3,13,141
2013,1,3,14,143
2013,1,3,15,152
2013,1,3,16,143
2013,1,3,17,132
2013,1,3,18,134
2013,1,3,19,154
2013,1,3,20,155
2013,1,3,21,146
2013,1,3,22,126
2013,1,3,23,110
2013,1,4,0,113
2013,1,4,1,110
2013,1,4,2,110
2013,1,4,3,105
2013,1,4,4,105
2013,1,4,5,110
2013,1,4,6,125
2013,1,4,7,110
2013,1,4,8,121
2013,1,4,9,140
2013,1,4,10,144
2013,1,4,11,140
2013,1,4,12,140
2013,1,4,13,148
2013,1,4,14,148
2013,1,4,15,148
2013,1,4,16,155
2013,1,4,17,132
2013,1,4,18,132
2013,1,4,19,142
2013,1,4,20,140
2013,1,4,21,144
2013,1,4,22,126
2013,1,4,23,117
2013,1,5,0,143
2013,1,5,1,113
2013,1,5,2,113
2013,1,5,3,110
2013,1,5,4,110
2013,1,5,5,110
2013,1,5,6,110
2013,1,5,7,121
2013,1,5,8,125
