2013,03,01,0000,64
2013,03,01,0300,60
2013,03,01,0600,56
2013,03,01,1200,53
2013,03,01,1500,62
2013,03,01,1800,68
2013,03,01,2100,69
2013,03,02,0000,64
2013,03,02,0300,61
2013,03,02,0600,58
2013,03,02,0900,57
2013,03,02,1200,55
2013,03,02,1500,62
2013,03,02,1800,71
2013,03,02,2100,71
2013,03,03,0000,65
2013,03,03,0300,59
2013,03,03,0600,55
2013,03,03,0900,56
2013,03,03,1200,57
2013,03,03,1500,62
2013,03,03,1800,63
2013,03,03,2100,63
2013,03,04,0000,61
2013,03,04,0300,58
2013,03,04,0600,58
2013,03,04,0900,57
2013,03,04,1200,57
2013,03,04,1500,60
2013,03,04,1800,63
2013,03,04,2100,65
2013,03,05,0000,61
2013,03,05,0300,58
2013,03,05,0600,56
2013,03,05,0900,56
2013,03,05,1200,56
2013,03,05,1500,61
2013,03,05,1800,59
2013,03,05,2100,63
2013,03,06,0000,62
2013,03,06,0300,58
2013,03,06,0600,56
2013,03,06,0900,57
2013,03,06,1200,55
2013,03,06,1500,64
2013,03,06,1800,67
2013,03,06,2100,69
2013,03,07,0000,65
2013,03,07,0300,60
2013,03,07,0600,58
2013,03,07,0900,55
2013,03,07,1200,55
2013,03,07,1500,60
2013,03,07,1800,68
2013,03,07,2100,69
2013,03,08,0000,63
2013,03,08,0300,60
2013,03,08,0600,58
2013,03,08,0900,56
2013,03,08,1200,56
2013,03,08,1500,60
2013,03,08,1800,69
2013,03,08,2100,73
2013,03,09,0000,68
2013,03,09,0300,60
2013,03,09,0600,56
2013,03,09,0900,55
2013,03,09,1200,52
2013,03,09,1500,62
2013,03,09,1800,71
2013,03,09,2100,73
2013,03,10,0000,69
2013,03,10,0300,63
2013,03,10,0600,59
2013,03,10,0900,56
2013,03,10,1200,55
2013,03,10,1500,63
2013,03,10,1800,68
2013,03,10,2100,70
2013,03,11,0000,65
2013,03,11,0300,59
2013,03,11,0600,58
2013,03,11,0900,56
2013,03,11,1200,57
2013,03,11,1500,63
2013,03,11,1800,63
2013,03,11,2100,63
2013,03,12,0000,58
2013,03,12,0300,56
2013,03,12,0600,55
2013,03,12,0900,54
2013,03,12,1200,55
2013,03,12,1500,57
2013,03,12,1800,60
2013,03,12,2100,60
2013,03,13,0000,59
2013,03,13,0300,56
2013,03,13,0600,55
2013,03,13,0900,53
2013,03,13,1500,59
2013,03,13,1800,61
2013,03,13,2100,70
2013,03,14,0000,62
2013,03,14,0300,58
2013,03,14,0600,54
2013,03,14,0900,52
2013,03,14,1200,50
2013,03,14,1500,59
2013,03,14,1800,63
2013,03,14,2100,72
2013,03,15,0300,55
2013,03,15,0600,54
2013,03,15,0900,52
2013,03,15,1200,54
2013,03,15,1500,60
2013,03,15,1800,65
2013,03,15,2100,66
2013,03,16,0000,60
2013,03,16,0300,59
2013,03,16,0600,55
2013,03,16,0900,56
2013,03,16,1200,55
2013,03,16,1500,61
2013,03,16,1800,65
2013,03,16,2100,65
2013,03,17,0000,61
2013,03,17,0300,58
2013,03,17,0600,57
2013,03,17,0900,55
2013,03,17,1200,55
2013,03,17,1500,60
2013,03,17,1800,65
2013,03,17,2100,65
2013,03,18,0000,62
2013,03,18,0300,58
2013,03,18,0600,56
2013,03,18,0900,53
2013,03,18,1200,55
2013,03,18,1500,60
2013,03,18,1800,61
2013,03,18,2100,63
2013,03,19,0000,59
2013,03,19,0300,55
2013,03,19,0600,54
2013,03,19,0900,56
2013,03,19,1200,58
2013,03,19,1500,60
2013,03,19,1800,63
2013,03,19,2100,63
2013,03,20,0000,59
2013,03,20,0300,56
2013,03,20,0600,55
2013,03,20,0900,54
2013,03,20,1200,56
2013,03,20,1500,62
2013,03,20,1800,67
2013,03,20,2100,65
2013,03,21,0000,62
2013,03,21,0300,59
2013,03,21,0600,57
2013,03,21,0900,54
2013,03,21,1200,53
2013,03,21,1500,61
2013,03,21,1800,68
2013,03,21,2100,67
2013,03,22,0000,64
2013,03,22,0300,58
2013,03,22,0600,56
2013,03,22,0900,55
2013,03,22,1200,56
2013,03,22,1500,63
2013,03,22,1800,64
2013,03,22,2100,64
2013,03,23,0000,60
2013,03,23,0600,54
2013,03,23,0900,53
2013,03,23,1200,55
2013,03,23,1500,63
2013,03,23,1800,64
2013,03,23,2100,64
2013,03,24,0000,60
2013,03,24,0300,58
2013,03,24,0600,56
2013,03,24,0900,57
2013,03,24,1200,54
2013,03,24,1500,61
2013,03,24,1800,68
2013,03,24,2100,72
2013,03,25,0000,66
2013,03,25,0300,62
2013,03,25,0600,59
2013,03,25,0900,56
2013,03,25,1200,56
2013,03,25,1500,61
2013,03,25,1800,71
2013,03,25,2100,74
2013,03,26,0000,69
2013,03,26,0300,60
2013,03,26,0600,58
2013,03,26,0900,56
2013,03,26,1200,55
2013,03,26,1500,61
2013,03,26,1800,66
2013,03,26,2100,67
2013,03,27,0000,60
2013,03,27,0300,58
2013,03,27,0600,58
2013,03,27,0900,58
2013,03,27,1200,59
2013,03,27,1500,60
2013,03,27,1800,63
2013,03,27,2100,63
2013,03,28,0000,59
2013,03,28,0300,59
2013,03,28,0600,58
2013,03,28,0900,58
