6370941503,2119292,5440219,28517624,0,1,1,311,3,0,0,0
6370941630,6736050,7961966,886421825,1,1,75,4240,1,0,0,0
6370941682,7400893,8671914,67994197,1,1,100,311,2,0,0,0
6370941733,7998716,9321667,413250398,1,1,20,1060,6,0,0,0
6370941501,16812687,18103018,44182988,1,1,10,104,4,0,0,0
6370941531,16815817,18103031,80111309,1,1,50,750,5,0,0,0
6370941632,16819070,18103058,130102155,1,1,20,265,4,0,0,0
6370941684,16821837,18103069,269125790,1,1,10,207,52,0,0,0
6370943449,18760012,20050314,40561579,0,1,1,10,8,0,0,0
6370941527,28517627,29928691,62039151,0,1,1,311,3,0,0,0
6370941798,34539163,37880446,78477866,1,1,10,207,4,0,0,0
6370941851,34545359,37880331,2611814802,1,1,50,1227,61,0,0,0
6370942015,34554152,37880370,1106409665,0,1,100,1060,10,0,0,0
6370943374,34556895,37880393,771847958,2,1,110,3182,52,0,0,0
6370944326,35232435,40511725,62038440,0,1,1,10,8,0,0,0
6370949710,41244790,42533523,247036217,2,1,20,311,52,0,0,0
6370944144,50754057,52292619,121164247,1,1,20,518,49,0,0,0
6370944184,50757587,52292643,137073346,1,1,10,104,49,0,0,0
6370950390,58015899,59617846,202705526,0,1,100,415,275,0,0,0
6370941529,62039154,63778962,98330564,0,1,1,311,3,0,0,0
6370950688,62975660,67272540,186180697,1,1,100,829,12,0,0,0
6370950692,63013508,67272558,488652594,1,1,100,829,12,0,0,0
6370950818,63822441,67965696,147495698,1,1,100,829,12,0,0,0
6370950851,64792411,67965714,316578644,1,1,100,829,12,0,0,0
6370950853,64822911,67965651,82977361,0,1,1,10,8,0,0,0
6370950690,82259708,83609638,150978997,1,1,50,750,5,0,0,0
6370951017,82265074,83609508,138491900,1,1,20,518,49,0,0,0
6370951070,82267516,83609532,152560958,1,1,10,104,49,0,0,0
6370951460,99048875,101048196,407534913,2,1,110,3182,52,0,0,0
6370951925,99054081,101048237,243251678,2,1,110,3182,52,0,0,0
6370952943,107235378,108620046,190629512,0,1,100,415,275,0,0,0
6370952688,118992404,121929386,534358212,2,1,110,3182,52,0,0,0
6370952941,119000779,121929434,411228343,2,1,110,3182,52,0,0,0
6370954270,135690618,137041636,149359218,0,1,1,10,8,0,0,0
6370953605,140003358,142306350,176320102,1,1,50,299,35,0,0,0
6370953388,140008471,142306244,645409002,2,1,110,3182,52,0,0,0
6370954010,140013697,142306303,247035579,2,1,110,3182,52,0,0,0
6370954153,140015570,142306340,285784508,1,1,50,2120,49,0,0,0
6370954190,156630802,157847169,300989710,1,1,10,104,49,0,0,0
6370954898,156635931,157847195,364764084,2,1,20,311,9,0,0,0
6370957122,206987941,208325599,273186136,2,1,15,1035,49,0,0,0
6370957662,233353994,234799822,381033455,2,1,110,3182,52,0,0,0
6370960430,242379239,243981578,362248104,1,1,100,829,12,0,0,0
6370960432,242405103,243981596,476401698,1,1,100,829,12,0,0,0
6370959907,257791669,259079217,4100477599,1,50,7998,68967,30,0,0,0
6370959982,257795110,259079986,4131118284,1,1,10,104,30,0,0,0
6370961034,258414682,259949114,280941554,0,1,1,10,8,0,0,0
6370961218,259120510,260701600,278999290,0,1,1,10,8,0,0,0
6370962016,283544884,284932616,308573545,0,1,1,10,8,0,0,0
6370960537,287356293,289590967,318082440,1,1,10,104,14,0,0,0
6370960601,287358947,289590814,676133952,1,1,10,207,14,0,0,0
6370960624,287361032,289590987,558066099,1,1,80,466,14,0,0,0
6370960584,287364658,289590802,1021421575,1,1,10,1035,14,0,0,0
6370960875,287369394,289590832,384884297,2,1,110,3182,52,0,0,0
6370961373,287372194,289590904,418959858,2,1,110,3182,52,0,0,0
6370961448,289590907,291577449,413250732,0,15,1650,7629,52,0,0,0
6370963509,300981645,302478905,322742655,0,1,20,10,15,0,0,0
6370963511,300984863,302478227,326487437,0,1,1,311,3,0,0,0
6370963856,303393770,304788392,494309663,2,1,10,518,34,0,0,0
6370963952,304828797,306256736,493677355,2,3,30,1553,34,0,0,0
6370963609,326487440,327962461,353279223,0,1,1,311,3,0,0,0
6370962931,327259282,328642538,438902567,2,1,110,3182,52,0,0,0
6370962990,327282418,328642574,683826025,1,1,50,530,49,0,0,0
6370962992,327290838,328642592,673192858,1,1,50,530,49,0,0,0
6370963093,327293248,328642616,701439141,1,1,10,104,49,0,0,0
6370963095,327295163,328642640,697436438,1,1,10,104,49,0,0,0
6370963611,353279226,354601070,387975653,0,1,1,311,3,0,0,0
6370967759,358601487,359984954,380371752,0,1,1,10,8,0,0,0
6370963858,367563643,369658843,400399939,0,1,10,104,16,0,0,0
6370965217,367569017,369658626,821873604,2,1,110,3182,52,0,0,0
6370965488,367574492,369658666,1001642605,2,1,100,311,14,0,0,0
6370966287,367580671,369658750,659811960,2,1,50,311,14,0,0,0
6370966522,367588954,369658816,532813828,2,1,110,3182,52,0,0,0
6370966395,369658754,371783839,659811956,0,2,24,263,14,0,0,0
6370969766,374766869,378267576,401112751,0,1,1,10,8,0,0,0
6370969826,377595527,379020608,1052834085,1,1,25,1035,88,0,0,0
6370971465,405145519,406558325,664561508,1,1,25,1035,88,0,0,0
6370971638,408356265,409668118,554844452,1,1,20,518,34,0,0,0
6370972255,417319664,418905179,1041003583,1,1,20,1035,88,0,0,0
6370967447,418934544,421222587,699288483,1,247,39512,340695,30,0,0,0
6370967726,418940831,421226418,720820919,1,1,10,104,30,0,0,0
6370969828,418944293,421222430,506348485,2,1,21,311,49,0,0,0
6370970205,418946368,421226435,687878828,2,1,20,311,9,0,0,0
6370970245,418954244,421222511,498344228,2,1,21,311,49,0,0,0
6370974476,423396114,424691670,446308379,0,1,1,10,8,0,0,0
6370976091,454452723,455734681,691328971,1,1,25,1035,88,0,0,0
6370976207,456689179,458158262,649167111,1,1,20,1035,88,0,0,0
6370976248,457437973,458900009,784434680,2,1,15,311,18,0,0,0
6370977755,477362363,478674762,863461057,1,1,25,1035,88,0,0,0
6370978381,492726723,494268902,517020159,0,1,1,10,8,0,0,0
6370978439,494285807,495606806,675391225,1,1,20,1035,88,0,0,0
6370978490,495624287,496962013,672462234,1,1,20,141,88,0,0,0
6370978536,496985969,498319952,675390677,1,3,60,401,88,0,0,0
6370979657,498337989,501504535,631446825,1,1,25,1035,88,0,0,0
6370970638,508731596,512949109,1566688964,2,1,110,3182,52,0,0,0
6370971162,508854457,512949145,614852657,2,1,110,3182,52,0,0,0
6370971640,508859469,512949192,647646045,2,1,110,3182,52,0,0,0
6370972224,508922119,512949226,1029744377,1,1,10,1658,169,0,0,0
6370972454,509049548,512949269,887816750,2,1,110,3182,52,0,0,0
6370974584,509158931,512949297,3126639857,1,1,10,363,14,0,0,0
6370974615,509230596,512949309,1901546448,1,1,10,155,14,0,0,0
6370974641,509333431,512949321,1023541034,1,1,10,311,14,0,0,0
6370974675,509364480,512949339,1572036324,1,1,100,2120,19,0,0,0
6370974843,509582892,512949414,612151128,2,1,110,3182,52,0,0,0
6370975336,509585772,516015115,742959567,2,1,110,3182,52,0,0,0
6370976043,509590460,516015162,723580368,2,1,110,3182,52,0,0,0
6370982924,535120725,536788245,565019265,0,1,1,10,8,0,0,0
6370983342,538944946,540349184,613111593,1,1,20,1035,88,0,0,0
6370983444,540392983,541928304,604785665,1,1,20,131,88,0,0,0
6370983507,541209083,542654386,1167216316,1,1,50,207,21,0,0,0
6370667143,578616061,581104467,1773180376,1,1,40,2226,7,0,0,0
6370977959,578633054,581104493,1162022289,1,1,20,622,19,0,0,0
6370977992,578695481,581104640,621142673,1,1,50,750,5,0,0,0
6370978022,578707207,581104674,634028141,1,1,50,149,20,0,0,0
6370980124,578741368,581104520,663748345,2,1,15,311,49,0,0,0
6370981298,578754904,581104558,658322286,2,1,15,311,49,0,0,0
6370983628,578759021,581104600,737614751,2,1,110,3182,52,0,0,0
6370983759,578763427,581104628,1396809335,1,1,10,132,23,0,0,0
6370981369,581104562,583941922,657450698,0,2,20,263,49,0,0,0
6370991891,596612925,598034304,850593629,1,1,20,1035,88,0,0,0
6370992032,598090225,599625065,845788494,1,1,20,131,88,0,0,0
6370992423,602558755,604694308,895004369,1,1,100,2120,1,0,0,0
6370992425,602561547,604694318,629881905,0,1,1,311,3,0,0,0
6370992429,602568646,604694855,647646783,1,1,100,311,2,0,0,0
6370992488,603661666,606461058,632164443,0,1,1,10,8,0,0,0
6370994488,626745906,628190236,652162665,0,1,1,10,8,0,0,0
6370992431,629881908,631408292,657449658,0,1,1,311,3,0,0,0
6370984047,646866670,649096022,1007722869,2,1,15,518,14,0,0,0
6370984142,646872838,649096086,1884546942,2,1,30,518,14,0,0,0
6370984260,646877505,649096169,755428964,2,1,110,3182,52,0,0,0
6370985075,646880078,649096210,3104184554,2,1,50,311,14,0,0,0
6370985143,646891162,649096287,1009507904,2,1,32,1414,169,0,0,0
6370992427,646905779,649097377,697435764,1,1,10,104,4,0,0,0
6370992607,646908457,649097389,681651712,1,1,10,207,4,0,0,0
6370996671,648460279,651295197,2585369777,0,1,200,2120,208,0,0,0
6370984494,649096090,651289467,1884545818,0,45,1349,7920,14,0,0,0
6370985418,649096214,651294563,3103536874,0,2,277,303,14,0,0,0
6370998955,654350115,655970475,926500956,1,1,25,1035,88,0,0,0
6370992486,657449661,659060212,694310234,0,1,1,311,3,0,0,0
6371004294,710278973,711851908,911526292,1,1,20,1035,88,0,0,0
6371004373,711880284,713186051,911526284,1,1,10,459,88,0,0,0
6371004560,713214010,714592850,911526288,1,2,20,853,88,0,0,0
6371005321,723544622,724990951,745919721,0,1,1,10,8,0,0,0
6371005323,723559627,724990963,738351737,0,1,1,10,8,0,0,0
6371005894,735663596,736994327,789457434,1,1,100,829,12,0,0,0
6371005898,735670649,736994338,879633818,1,1,100,829,12,0,0,0
6371006074,738275798,741148261,4747310518,1,1,100,2352,26,0,0,0
6370994376,738284183,741148298,1405447814,2,1,110,3182,52,0,0,0
6370996083,738308940,741149409,823328245,2,1,110,3182,52,0,0,0
6370994428,738315187,741148333,1756175161,2,1,100,3182,7,0,0,0
6370998829,738317711,741149460,1141356413,1,1,50,1060,19,0,0,0
6370999044,738331211,741149516,1042366311,2,1,110,3182,52,0,0,0
6370999876,738336710,741149568,901685570,2,1,110,3182,52,0,0,0
6370999741,741149466,744477816,1140686685,1,7,350,2190,19,0,0,0
6371006323,743703671,746669908,856765168,1,1,25,1035,88,0,0,0
6371012036,762211754,764446069,971148387,1,1,25,1035,88,0,0,0
6371012467,768559025,770223733,794175991,0,1,1,10,8,0,0,0
6371005896,786558856,788730597,826789471,1,1,50,299,35,0,0,0
6371003136,786564449,788730346,845137267,1,1,20,518,49,0,0,0
6371003198,786567182,788730370,874768799,1,1,10,104,49,0,0,0
6371003301,786569925,788730387,867034789,1,1,20,518,49,0,0,0
6371003367,786572531,788730412,890693966,1,1,10,104,49,0,0,0
6371003796,786587410,788730521,1102052300,2,1,20,311,9,0,0,0
6371005703,786592923,788730453,910772710,2,1,110,3182,52,0,0,0
6371005859,786597251,788730585,818255786,1,1,5,4,25,0,0,0
6371013159,788016699,790069321,845788509,1,1,20,1035,88,0,0,0
6371013339,790069325,791356825,842082090,1,1,20,131,88,0,0,0
6371011452,792050434,793331193,1059187039,2,1,110,3182,52,0,0,0
6371013969,796578132,797923813,818255402,0,1,1,10,8,0,0,0
6371014559,811636608,813067452,962052983,1,1,20,1035,88,0,0,0
6370667441,844390772,847265209,2586449998,1,1,40,2226,7,0,0,0
6371012264,844393533,847265226,1026281790,2,1,110,3182,52,0,0,0
6371012836,844396243,847265261,1551670334,2,1,110,3182,52,0,0,0
6371012989,844404569,847265337,878938541,1,1,50,750,5,0,0,0
6371013045,844407592,847265378,1850874115,0,1,100,2120,16,0,0,0
6371013110,844414769,847265309,969004672,2,1,110,3182,52,0,0,0
6371018335,864890315,866275810,890693521,0,1,1,10,8,0,0,0
6371015861,868635592,870638897,1386015504,2,1,110,3182,52,0,0,0
6371016599,868643391,870638961,1231016254,2,1,110,3182,52,0,0,0
6371016688,868652816,870638989,926500238,1,1,50,750,5,0,0,0
6371018146,886413062,887792131,1264360607,0,1,100,518,26,0,0,0
6371018148,886418723,887792163,1246079195,0,1,100,518,26,0,0,0
6370941634,886421828,887792098,953135044,1,1,100,1060,1,0,0,0
